aid,pid
826,2302447
987,2302457
679,2302471
708,2302476
685,2302483
685,2302486
378,2302487
381,2302487
379,2302492
655,2302500
502,2302511
685,2302512
685,2302513
760,2302517
678,2302521
760,2302532
655,2302534
292,2302545
309,2302549
394,2302549
184,2302550
830,2302568
758,2302574
610,2302576
461,2302578
184,2302582
334,2302586
249,2302586
356,2302602
356,2302606
800,2302608
184,2302611
391,2302613
987,2302613
371,2302621
314,2302623
68,2302627
987,2302638
184,2302648
938,2302648
783,2302648
502,2302656
334,2302663
987,2302664
987,2302673
292,2302676
987,2302679
822,2302691
541,2302714
356,2302718
184,2302732
931,2302732
334,2302735
106,2302738
315,2302741
987,2302743
314,2302754
379,2302755
465,2302762
379,2302764
924,2302778
302,2302781
292,2302781
611,2302805
314,2302807
414,2302809
502,2302833
314,2302857
350,2302864
221,2302867
888,2302884
987,2302887
758,2302899
184,2302910
302,2302923
489,2302923
184,2302940
249,2302942
986,2302952
230,2302957
655,2302961
317,2302969
61,2302970
924,2302972
318,2302976
830,2302978
319,2302979
502,2302979
951,2302993
618,2303015
577,2303016
184,2303022
926,2303029
685,2303030
512,2303033
634,2303033
249,2303036
356,2303043
397,2303044
391,2303044
465,2303054
378,2303058
356,2303059
247,2303063
248,2303063
249,2303063
314,2303078
685,2303079
394,2303102
685,2303103
404,2303122
394,2303122
987,2303126
802,2303140
315,2303161
830,2303164
473,2303165
611,2303167
618,2303173
379,2303187
986,2303191
825,2303214
391,2303220
577,2303236
68,2303243
230,2303245
356,2303249
198,2303251
292,2303253
319,2303255
502,2303255
826,2303266
801,2303275
184,2303278
59,2303279
61,2303279
618,2303280
929,2303281
302,2303291
379,2303292
987,2303302
184,2303307
356,2303308
473,2303313
502,2303321
986,2303324
315,2303325
621,2303327
655,2303336
788,2303337
611,2303352
802,2303359
405,2303367
685,2303386
6,2303390
184,2303401
379,2303415
987,2303417
319,2303420
758,2303425
759,2303425
760,2303425
916,2303438
987,2303460
184,2303462
356,2303466
414,2303470
931,2303474
379,2303476
517,2303479
916,2303484
314,2303485
830,2303486
356,2303494
77,2303498
327,2303501
655,2303506
888,2303515
406,2303527
760,2303529
685,2303533
830,2303533
902,2303535
489,2303542
221,2303563
40,2303568
315,2303576
685,2303577
184,2303580
33,2303582
830,2303588
222,2303592
220,2303592
292,2303593
356,2303601
315,2303606
405,2303630
800,2303641
502,2303644
502,2303647
334,2303648
75,2303649
502,2303652
888,2303657
987,2303669
577,2303676
315,2303692
249,2303697
248,2303698
516,2303704
184,2303707
379,2303708
758,2303717
760,2303717
924,2303719
462,2303719
685,2303733
183,2303736
655,2303742
220,2303744
356,2303748
314,2303751
825,2303752
685,2303755
577,2303756
334,2303758
89,2303783
46,2303783
317,2303790
938,2303793
187,2303802
184,2303808
931,2303808
498,2303812
184,2303824
491,2303834
319,2303834
502,2303839
319,2303860
611,2303862
685,2303863
987,2303867
356,2303872
343,2303879
607,2303893
425,2303893
538,2303898
987,2303898
209,2303910
356,2303923
184,2303925
760,2303938
319,2303939
685,2303943
125,2303966
515,2303966
596,2303969
184,2303978
319,2303992
230,2303993
664,2303998
183,2304007
789,2304014
655,2304019
379,2304039
230,2304049
830,2304049
184,2304055
74,2304058
830,2304071
685,2304090
314,2304110
230,2304121
830,2304121
230,2304135
987,2304156
987,2304163
760,2304168
987,2304182
379,2304187
230,2304202
664,2304210
618,2304210
249,2304210
356,2304212
888,2304231
248,2304233
405,2304238
812,2304238
230,2304240
562,2304241
428,2304241
61,2304247
314,2304255
356,2304264
830,2304267
356,2304276
938,2304276
424,2304286
309,2304687
537,2304741
614,2304743
557,2304746
587,2304747
739,2304748
740,2304748
862,2304751
586,2304755
814,2304808
474,2304837
434,2304849
339,2304941
339,2304946
930,2304955
339,2304957
433,2305577
219,2305626
259,2306723
220,2306986
370,2307032
370,2307108
370,2307257
370,2307412
618,2307460
220,2307473
370,2307481
321,2307577
379,2307592
321,2307613
321,2307623
614,2307715
748,2307727
686,2307812
975,2307850
748,2307871
975,2307891
434,2308222
963,2308354
964,2308354
434,2308472
237,2308496
722,2308591
912,2308613
705,2309156
809,2310955
598,2311161
494,2311199
886,2311252
786,2311254
250,2311256
280,2311261
886,2311264
206,2311266
882,2311278
842,2311280
976,2311281
64,2311281
567,2311284
30,2311290
207,2311293
649,2311297
18,2311297
886,2311298
883,2311302
884,2311303
884,2311305
883,2311307
373,2311308
361,2311312
949,2311312
158,2311318
884,2311328
882,2311331
53,2311332
793,2311341
280,2311350
322,2311352
793,2311353
119,2311357
280,2311365
186,2311365
886,2311366
884,2311370
464,2311680
871,2311715
872,2311715
675,2312473
903,2312473
935,2312484
943,2312494
179,2312497
674,2312497
675,2312497
533,2312498
53,2312500
460,2312516
820,2312517
307,2312550
328,2312574
304,2312579
973,2312579
566,2312579
662,2312586
533,2312595
10,2312599
575,2312604
577,2312604
763,2312783
72,2312932
340,2313243
261,2313266
738,2313269
261,2313273
318,2313275
261,2313284
261,2313290
839,2313312
261,2313357
261,2313385
261,2313399
261,2313424
108,2313442
261,2313446
77,2313485
823,2313493
589,2313493
301,2313508
261,2313512
261,2313539
261,2313553
261,2313607
434,2313624
231,2313667
77,2313671
108,2313692
405,2313692
172,2313714
261,2313720
261,2313777
261,2313832
261,2313860
261,2313870
72,2313892
172,2313910
261,2313938
261,2313991
172,2313992
261,2314022
261,2314047
77,2314058
261,2314059
231,2314062
823,2314113
589,2314113
823,2314131
589,2314131
261,2314146
261,2314173
231,2314191
172,2314198
738,2314217
261,2314228
934,2314270
934,2314279
934,2314545
934,2314611
934,2314859
934,2314882
934,2314934
934,2314986
934,2314995
934,2315127
989,2315141
934,2315163
934,2315442
719,2315620
477,2316087
741,2316108
919,2316115
177,2316133
95,2316143
175,2316154
80,2316164
81,2316164
889,2316166
920,2316168
94,2316168
842,2316170
954,2316172
49,2316180
845,2316190
889,2316195
686,2316195
291,2316212
919,2316232
181,2316242
182,2316242
180,2316242
174,2316250
888,2316256
322,2316261
845,2316263
53,2316265
107,2316268
388,2316271
72,2316273
337,2316344
728,2316380
742,1580731
999,2316407
794,2316414
792,2316414
919,2316426
786,2316428
998,2316429
206,2316440
244,2316441
250,2316448
888,2316449
186,2316450
845,2316455
258,2316486
128,2316559
623,2316573
865,2316682
268,2316746
624,2316795
200,2316876
462,2316927
934,2316946
200,2316960
462,2317115
927,2317191
951,2317254
200,2317342
934,2317363
626,2317411
462,152244
509,2317505
407,2317507
8,2317520
8,2317521
286,2317797
286,2317799
286,2317973
592,2318967
592,2319169
286,2319183
433,2319510
286,2319773
536,2320819
182,2320955
250,2321002
72,2321227
77,2321582
72,2321715
957,2321888
994,2322507
870,2324118
181,2324234
128,2324290
969,2324525
969,2324529
975,2324535
18,2324535
969,2324553
822,2324568
25,2324570
969,2324591
969,2324607
969,2324614
969,2324618
969,2324623
969,2324629
969,2324630
969,2324636
969,2324641
969,2324642
434,2324707
917,2324720
108,2324837
185,2324838
477,2325020
108,2325049
433,2325211
433,2325247
25,2325273
219,2325369
839,2325412
839,2325510
734,2325719
268,2326037
37,2326149
886,2326423
433,2327037
323,2327234
117,2327313
464,2327313
292,2327323
639,2327347
237,2327381
238,2327381
225,2327478
225,2327535
504,2327542
614,2327562
55,2327564
639,2327575
954,2327671
317,2327703
230,2327739
249,2327744
370,2327748
664,2327760
317,2327776
381,2327794
317,2327799
902,2327814
319,2327837
315,2327851
664,2327856
767,2327864
318,2327881
247,2327895
230,2327905
249,2327906
318,2327920
319,2327920
969,2328081
192,2328117
25,2328183
969,2328215
25,2328227
82,2328302
25,2328352
110,2328377
25,2328523
886,2328561
525,2328676
991,2328842
377,2328912
474,2328913
870,2328925
989,2328944
758,2328961
736,2328962
758,2328972
80,2328979
940,2328981
939,2328981
758,2329005
58,2329013
112,2329017
758,2329019
739,2329025
842,2329028
920,2329052
238,2329063
758,2329072
675,2329073
903,2329073
238,2329075
528,2329088
675,2329099
104,2329099
773,2329100
533,2329517
77,2329530
614,2329548
999,2329648
549,2329720
739,2329726
620,2329814
475,2329931
285,2330242
433,2330501
286,2330728
722,2331127
722,2331130
722,2331132
722,2331134
722,2331145
722,2331153
722,2331154
722,2331159
722,2331164
617,2331544
989,2331675
401,2331961
268,2332099
343,2332135
268,2332235
774,2333214
218,2333712
77,2333797
133,2335783
230,2336957
567,2337725
471,2338380
732,2339437
125,2339577
732,2339662
21,2341231
77,2342014
172,2342354
330,2342362
761,2342364
920,2342365
308,2342366
730,2342367
9,2342372
763,2342373
761,2342374
460,2342589
881,2342649
192,2342659
943,2342765
577,2342843
434,2342924
748,2343026
637,2343213
108,2343255
924,2343292
434,2343390
4,2343507
986,2343528
637,2343541
924,2343647
108,2343668
734,2343681
725,2343690
434,2343713
924,2343753
268,2343786
108,2343875
474,2343882
924,2343919
314,2344518
433,2344543
621,2344568
388,2344599
944,2344609
621,2344650
621,2344681
621,2344691
72,2344698
621,2344699
621,2344708
433,2344719
433,2344722
433,2344733
433,2344738
388,2344746
433,2344752
388,2344774
381,2344782
621,2344783
124,2344793
433,2344800
433,2344814
433,2344847
433,2344871
24,2345195
226,2345202
226,2345210
226,2345265
226,2345280
237,2345284
238,2345284
238,2345310
291,2345311
520,2345324
226,2345470
238,2345503
758,2345519
920,2345535
238,2345544
226,2345547
226,2345578
785,2345604
300,2345624
226,2345654
238,2345664
226,2345669
658,2345750
9,2345753
881,2345814
586,2345892
588,2345911
862,2345911
146,2345936
734,2345991
434,2346079
473,2346153
589,2346181
734,2346199
514,2346207
811,2346237
484,2346308
660,2346396
434,2346453
726,2346482
726,2346521
944,2346578
261,2346614
434,2346618
72,2346639
510,2346669
484,2346673
839,2346701
474,2346760
337,2346761
944,2346793
370,2346795
734,2346854
510,2346922
811,2346934
873,2346936
473,2346937
734,2346939
77,2346997
370,2347049
473,2347095
377,2347096
475,2347121
146,2347126
510,2347180
474,2347218
261,2347263
484,2347281
589,2347287
839,2347288
77,2347304
433,2347310
370,2347311
434,2347322
814,2347328
77,2347360
339,2347437
473,2347478
739,2347485
473,2347488
510,2347503
645,2347551
646,2347551
734,2347571
261,2347604
835,2347615
434,2347622
811,2347661
231,2347706
309,2347803
377,2347836
231,2347892
660,2348012
434,2348069
964,2348069
73,2348092
261,2348108
115,2348324
223,2348816
105,2348866
232,2349014
620,2349354
386,2349447
620,2349458
620,2349820
386,2350183
232,2350486
664,2351708
710,2351864
991,2351939
591,2352080
82,2352178
283,2352231
938,2352594
279,2352665
215,2352665
896,2352845
434,2353063
634,2353079
193,2353616
615,2353622
827,2353637
398,2353673
397,2353673
230,2354872
230,2354877
230,2354934
230,2354935
230,2354944
230,2354947
230,2354981
875,2355213
730,2355286
93,2355312
654,2355356
907,2355493
907,2355521
128,2355577
617,2355720
259,2355754
259,2355883
77,2355931
309,2356090
592,2356118
72,2356242
259,2356474
259,2356478
592,2356809
617,2356819
592,2356958
430,2356985
926,2357103
259,2357162
592,2357238
259,2357347
592,2357437
592,2357483
592,2357489
787,2357588
542,2357652
873,2357675
900,2357761
42,2357761
295,2357762
542,2357908
873,2357950
95,2358017
542,2358033
542,2358103
133,2358180
873,2358262
95,2358424
95,2358437
95,2358441
873,2358513
145,2358595
542,2358691
340,2358915
72,2358917
651,2358989
261,2359011
784,2359223
172,2359244
340,2359284
72,2359294
340,2359341
261,2359363
340,2359401
261,2359411
340,2359425
337,2359488
423,2359518
261,2359539
261,2359615
784,2359737
482,2359743
340,2359743
72,2359749
873,2359766
340,2359892
172,2360006
827,2360022
784,2360022
784,2360065
340,2360079
873,2360090
340,2360108
72,2360123
784,2360198
340,2360232
340,2360387
314,2360389
340,2360402
340,2360465
378,2360552
784,2360559
987,2360614
340,2360641
784,2360685
261,2360690
261,2360706
261,2360744
340,2360835
873,2360846
261,2360873
340,2360882
835,2360909
340,2360910
784,2360945
340,2360969
340,2360973
261,2361000
784,2361039
835,2361160
784,2361223
25,2361232
465,2361252
340,2361364
261,2361456
340,2361551
784,2361561
559,2361564
261,2361590
261,2361593
340,2361633
822,2361640
72,2361650
172,2361712
340,2361747
784,2361751
479,2361840
311,2362371
364,2362387
479,2362524
479,2362600
479,2362724
464,2362866
401,2363294
658,2363298
218,2363308
675,2363315
437,2363329
436,2363329
675,2363332
446,2363346
688,2363351
569,2363355
675,2363378
401,2363392
446,2363400
688,2363406
658,2363416
549,2363424
328,2363433
104,2363437
820,2363441
446,2363447
446,2363458
70,2363463
893,2363471
424,2363473
70,2363474
401,2363498
675,2363501
104,2363503
536,2363513
101,2363539
102,2363539
104,2363539
488,2363562
536,2363565
446,2363569
328,2363576
675,2363579
688,2363586
104,2363592
373,2363608
254,2363611
675,2363612
453,2363613
488,2363631
80,2363664
81,2363664
104,2363668
489,2363673
675,2363676
70,2363678
893,2363684
446,2363686
488,2363688
104,2363694
488,2363694
675,2363694
328,2363699
401,2363709
401,2363710
437,2363731
436,2363731
424,2363738
675,2363755
903,2363755
488,2363760
437,2363764
436,2363764
135,2363976
74,2364047
783,2364050
491,2364081
130,2364093
630,2364179
134,2364179
664,2364285
953,2364290
491,2364295
491,2364304
134,2364332
491,2364335
630,2364338
788,2364367
709,2364403
6,2364457
630,2364474
134,2364474
986,2364587
25,2364613
323,2364692
74,2364734
74,2364749
74,2364869
630,2364873
664,2364963
629,2365072
630,2365093
491,2365109
323,2365117
491,2365120
553,2365220
855,2365364
788,2365375
992,2365467
319,2365467
491,2365534
581,2366162
734,2366393
25,2366635
250,2366671
927,2366673
584,2366691
57,2366928
440,2366928
359,2366949
57,2367059
440,2367059
361,2367132
739,2367149
739,2367213
362,2367226
179,2367318
506,2367333
873,2367337
873,2367438
839,2367498
57,2367548
440,2367548
57,2367569
361,2367572
362,2367597
361,2367627
839,2367727
450,2367738
964,2367774
739,2367918
361,2367939
361,2367954
739,2367993
715,2368113
50,2368969
285,2369013
50,2369030
265,2369193
388,2369332
618,2369430
133,2369462
618,2369812
21,2369833
618,2370091
21,2370107
525,2370633
77,2370929
687,2371279
868,2372335
363,2372399
839,2372408
9,2372412
363,2372430
839,2372441
363,2372453
839,2372473
839,2372490
977,2372504
839,2372528
55,2372529
363,2372536
363,2372539
977,2372557
977,2372562
839,2372587
839,2372588
919,2372589
361,2372590
950,2372590
949,2372590
950,2372591
284,2372593
919,2372594
464,2372596
883,2372606
885,2372606
94,2372625
643,2372629
643,2372633
614,2372673
839,2372694
19,2372785
30,2372785
31,2372785
287,2372792
976,2372849
977,2372849
362,2372852
77,2373793
543,2374516
146,2376400
146,2376441
146,2376861
146,2376955
836,2377313
835,2377426
340,2377667
25,2377677
64,2377792
977,2377792
501,2377795
615,2377795
94,2377800
94,2377801
63,2377807
64,2377807
977,2377807
654,2377810
639,2377811
384,2377819
159,2377820
464,2377822
416,2377825
614,2377826
614,2377829
464,2377831
614,2377836
920,2377836
614,2377838
94,2377838
416,2377838
464,2377838
920,2377839
464,2377839
638,2377841
639,2377841
614,2377847
416,2377854
920,2377858
985,2377860
615,2377860
615,2377864
94,2377869
501,2377872
94,2377873
920,2377877
94,2377877
415,2377878
500,2377884
588,2377887
508,2377888
464,2377890
415,2377891
416,2377891
464,2377896
816,2377898
817,2377898
94,2377905
614,2377907
94,2377912
501,2377913
501,2377914
985,2377914
615,2377914
501,2377918
116,2377924
464,2377932
464,2377936
920,2377940
920,2377949
464,2377949
117,2377952
384,2377953
639,2377963
615,2377967
70,2378260
761,2378273
88,2378333
286,2378512
117,2378573
300,2378618
95,2378680
300,2378751
243,2378791
300,2378865
800,2378875
300,2378875
471,2378909
767,2378909
235,2378915
77,2378919
300,2379007
542,2379062
215,2379256
235,2379270
339,2379286
235,2379292
235,2379342
300,2379404
339,2379475
542,2379548
542,2379571
235,2379643
300,2379722
235,2379763
771,2379819
265,2379869
366,2379993
265,2379995
366,2380002
381,2380009
265,2380140
346,2381067
667,2381636
943,2381655
259,2382836
286,232
920,2383228
848,2383278
434,2383294
662,2383382
544,2383464
620,2383532
662,2383576
544,2383606
354,2383652
920,2383655
434,2383658
662,2383683
662,2383714
50,2383768
662,2383779
434,2383862
920,2383903
975,2384005
943,2384008
434,2384027
321,2384070
662,2384111
675,2384121
544,2384134
602,2384303
169,2384588
169,2384726
399,2384884
884,2384971
424,2384980
424,2385062
539,2385142
862,2385311
88,2385312
744,2385312
757,2385313
88,2385318
744,2385320
99,2385324
757,2385328
862,2385332
88,2385333
302,2385356
43,2385359
308,2385362
196,2385365
98,2385367
480,2386087
433,2386260
473,2386323
433,2386547
423,2386671
424,2386671
169,2386682
395,2386698
563,2386722
564,2386722
563,2386742
564,2386742
900,2386781
785,2386781
712,2386785
900,2386785
525,2386788
145,2386793
444,2386795
144,2386831
405,2386834
405,2386859
685,2386864
666,2386867
667,2386867
863,2386869
714,2386885
715,2386885
667,2386910
562,2386911
338,2386917
135,2386929
981,2386939
145,2386949
41,2386950
45,2386952
46,2386952
45,2386955
46,2386955
863,2386962
428,2386965
666,2386966
667,2386966
133,2386970
428,2386981
900,2386982
42,2386982
667,2386989
135,2387000
405,2387004
471,2387009
133,2387010
825,2387019
981,2387022
145,2387022
41,2387023
410,2387031
666,2387032
667,2387032
687,2387034
145,2387056
863,2387056
232,2387064
232,2387089
232,2387120
232,2387128
232,2387221
232,2387242
370,2387261
232,2387277
232,2387332
21,2387366
716,2387373
716,2387395
716,2387410
133,2387413
394,2387416
133,2387432
414,2387446
21,2387514
716,2387518
716,2387578
133,2387595
716,2387649
394,2387672
860,2387672
21,2387681
858,2387688
394,2387744
21,2387791
716,2387826
220,2387831
423,2387914
424,2387914
423,2387947
621,2387969
72,2388046
72,2388065
621,2388205
621,2388267
381,2388315
835,2388322
433,2388341
621,2388355
621,2388640
183,2388743
621,2388892
621,2388898
399,2388956
814,2389012
621,2389059
835,2389080
77,2389082
584,2389268
621,2389386
621,232
72,2389427
397,2389444
72,2389506
814,2389548
907,2389600
621,2389603
72,2389627
397,2389628
621,2389639
397,2389665
621,2389710
621,2389720
621,2389739
397,2389880
398,2389880
342,2390016
621,2390032
72,2390063
621,2390119
72,2390395
621,2390552
223,2390580
72,2390599
621,2390661
725,2390715
397,2390730
397,2390747
77,2390814
72,2390841
621,2390850
621,2390894
72,2391081
72,2391105
72,2391130
342,2391161
72,2391185
784,2391232
397,2391274
398,2391274
399,2391274
814,2391281
814,2391359
72,2391423
72,2391449
621,2391520
621,2391590
340,2391628
907,2391635
433,2392888
457,2394141
321,2394210
434,2394299
848,2394320
12,2394322
786,2394369
12,2394420
434,2394426
12,2394427
49,2394536
434,2394695
237,2394715
38,2394807
433,2394878
110,2394908
476,2394919
284,2394923
307,2394927
442,2394930
441,2394930
443,2394930
569,2394931
568,2394931
135,2394939
19,2394958
919,2394963
283,2394964
614,2394983
30,2394984
94,2394988
934,2394995
708,2394997
63,2395007
361,2395009
363,2395017
363,137628
283,2395026
604,2395033
279,2395033
569,2395035
48,2395116
1,2395116
93,2395121
933,2395140
482,2395207
934,2395221
934,2395342
104,2395342
934,2395378
578,2395387
934,2395584
934,2395646
842,2395730
934,2395829
934,2395945
321,2396009
28,2396037
525,2396056
37,2396100
128,2396119
343,2396134
457,2396168
343,2396192
343,2396199
734,2396415
479,2396568
433,2396576
734,2396764
387,2396824
479,2396858
734,2396942
734,2397137
199,2397345
479,2397359
734,2398096
637,2398140
479,2398148
232,2398330
339,2398382
286,2398401
387,2398417
868,2398473
387,2398491
479,2398529
199,2398790
38,2399007
25,2399069
654,2399193
450,2399225
517,2399439
407,2399505
446,2399640
635,2399674
517,2399702
569,2399750
407,2399810
875,2399828
25,2399869
328,2399898
892,2399936
719,2399959
986,2399966
536,2399988
446,2400067
330,2400071
304,2400116
577,2400345
286,2400465
286,2400595
286,2400619
286,2400689
286,2400697
286,2400748
686,2400856
251,2400936
935,2400937
69,2400939
935,2400947
773,2400956
783,2401119
268,2401644
128,2401679
891,2402034
50,2402228
128,2402418
801,2402556
268,2402655
892,2402667
623,2402891
128,2403100
891,2403133
623,2403260
268,2403275
891,2404253
268,2404436
50,2404471
891,2404487
128,2404899
783,2405035
128,2405321
268,2405326
50,2405423
50,2405497
50,2405524
783,2406443
128,2406599
128,2407054
128,2407167
268,2407227
50,2407237
268,2407580
50,2407827
128,2407879
227,2407979
268,2408505
734,2408787
994,2409013
417,2409060
42,2409060
636,2409190
212,2409215
339,2409218
636,2409223
636,2409230
636,2409292
673,2409300
635,2409340
105,2409370
991,2409380
687,2409409
808,2409435
192,2409471
534,2409533
943,2409658
636,2409711
256,2409978
48,2410298
808,2410378
50,2410469
366,2410654
268,2410680
361,2411442
437,2411464
436,2411464
204,2411468
437,2411514
436,2411514
437,2411516
436,2411516
504,2411525
437,2411551
436,2411551
179,2411967
424,2412007
826,2412012
292,2412038
292,2412195
401,2412236
179,2412309
446,2412322
637,2412355
826,2412409
395,2412412
395,2412419
395,2412425
395,2412427
395,2412444
395,2412448
53,2412457
53,2412460
395,2412469
53,2412501
53,2412502
395,2412512
395,2412525
395,2412532
395,2412559
395,2412560
53,2412561
53,2412574
53,2412582
395,2412591
395,2412597
395,2412599
395,2412607
395,2412636
471,2412758
321,2412832
321,2412936
106,2412940
321,2412971
321,2412988
321,2413018
376,2413064
321,2413072
321,2413086
722,2413135
321,2413161
321,2413168
321,2413192
825,2413202
943,2413388
446,2414080
577,2414310
932,2414387
932,2414493
932,2414575
933,2414575
95,2414716
94,2414716
872,2414756
95,2414831
339,2414848
339,2414868
339,2414873
873,2414940
339,2414951
339,2415039
542,2415070
339,2415087
339,2415088
339,2415248
424,2415287
235,2415293
339,2415300
423,2415322
424,2415380
339,2415384
872,2415390
339,2415407
95,2415440
339,2415444
985,2415462
339,2415498
95,2415509
354,2415524
930,2415527
337,2415564
986,2415575
986,2415584
318,2415657
50,2415704
987,2415780
833,2415910
50,2415918
918,2415960
230,2416006
506,2416022
230,2416088
50,2416111
128,2416183
363,2416250
9,2416274
839,2416299
915,2416316
363,2416320
362,2416320
839,2416321
362,2416327
363,2416327
112,2416340
58,2416340
363,2416367
862,2416400
238,2416428
9,2416475
936,2416628
936,2416660
936,2416662
936,2416711
936,2416757
339,2416854
933,2416893
161,2416904
161,2416917
46,2416917
200,2417141
156,2417229
201,2417267
839,2417297
839,2417330
464,2417351
839,2417363
732,2417460
172,2417660
779,2417670
172,2417683
636,2417727
635,2417727
637,2417727
172,2417847
172,2417884
748,2417977
50,2418134
128,2418221
128,2418418
804,2418463
808,2418463
891,2418577
875,2418725
479,2418758
230,2418931
268,2419042
623,2419140
433,2419290
623,2419300
128,2419343
128,2419557
433,2419772
891,2419933
986,2420072
268,2420121
506,2420256
265,2420530
891,2420572
265,2420663
433,2420715
268,2420874
891,2420956
265,2421044
343,2421582
886,2421589
128,2421637
265,2421777
433,2421891
265,2422091
50,2422372
128,2422735
265,2422776
808,2422820
285,2422894
986,2423068
986,2423081
808,2423226
986,2423270
128,2423424
128,2423553
891,2423586
219,2423636
268,2423970
268,2424011
128,2424349
268,2424619
265,2424690
128,2424762
268,2425010
875,2425115
783,2425155
265,2425220
50,2425712
999,2426050
999,2426071
999,2426106
999,2426109
999,2426125
999,2426129
388,2426137
999,2426148
235,2426169
999,2426192
999,2426199
999,2426209
999,2426214
940,2426241
999,2426278
999,2426281
999,2426295
999,2426301
999,2426308
999,2426352
999,2426355
999,2426356
999,2426395
986,2426458
396,2426460
314,2426767
772,2426787
314,2426793
986,2427121
935,2427206
479,2427293
719,2427324
321,2427433
105,2427469
835,2427472
479,2427551
433,2427569
321,2427942
424,2428054
991,2428102
912,2428510
639,2428531
28,2428539
77,2428543
773,2428627
215,2428821
362,2428928
343,2428932
949,2428938
814,2429067
215,2429176
773,2429193
494,2429214
353,2429265
912,2429363
17,2429598
719,2429625
912,2429713
28,2429729
183,2429921
569,2430027
912,2430073
881,2430102
969,2430205
783,2430417
285,2430424
128,2430576
265,2430599
285,2430824
38,2430896
38,2430990
748,2431018
38,2431042
265,2431113
133,2431847
433,2432001
125,2432126
433,2432259
433,2432272
125,2432312
433,2432359
920,2432821
794,2432834
920,2432839
560,2432920
127,2432978
128,2433047
127,2433090
128,2433166
127,2433242
128,2433397
127,2433430
127,2433449
340,2433779
128,2433853
128,2433859
943,2433909
50,2434099
50,2434116
28,2434130
128,2434136
434,2434245
705,2434356
433,2434372
705,2434379
283,2435155
222,2435569
223,2435571
839,2435574
500,2435574
589,2435575
500,2435580
615,2435580
371,2435584
371,2435589
309,2435621
667,2435701
782,2435888
588,2436111
654,2436274
499,2437680
621,2437839
589,2437947
584,2437949
107,2437954
589,2437955
873,2437986
589,2437991
584,2437993
584,2438015
652,2438023
339,2438025
814,2438032
964,2438033
589,2438034
873,2438038
823,2438047
964,2438078
589,2438078
814,2438093
589,2438094
814,2438106
652,2438116
589,2438117
639,2438121
589,2438122
814,2438125
589,2438134
589,2438154
859,2438160
814,2438169
652,2438172
434,2438190
434,2438200
907,2438206
907,2438214
652,2438215
584,2438230
652,2438234
589,2438236
823,2438246
652,2438246
652,2438247
823,2438249
589,2438249
652,2438254
589,2438267
231,2438274
589,2438276
859,2438284
652,2438331
907,2438342
873,2438343
589,2438351
963,2438364
314,2438372
589,2438379
589,2438396
873,2438406
814,2438422
814,2438425
823,2438438
652,2438438
589,2438452
964,2438463
823,2438481
814,2438487
823,2438491
589,2438491
823,2438508
589,2438508
814,2438512
652,2438530
652,2438532
652,2438534
434,2438547
823,2438555
589,2438556
652,2438559
823,2438596
589,2438596
652,2438600
823,2438607
589,2438607
589,2438613
584,2438616
434,2438618
652,2438632
652,2438636
434,2438637
652,2438640
814,191532
589,2438651
964,2438657
814,2438669
873,2438673
589,2438690
708,2438769
174,2438813
708,2438900
708,2438929
104,2439002
179,2439041
954,2439060
574,2439061
575,2439061
576,2439061
577,2439061
579,2439061
633,2439076
414,2439085
502,2439093
230,2439100
830,2439118
222,2439134
223,2439134
230,2439151
223,2439159
220,2439165
223,2439171
830,2439174
591,2439179
318,2439180
830,2439193
223,2439196
230,2439207
223,2439209
220,2439209
220,2439216
993,2439223
461,2439232
222,2439237
230,2439237
230,2439240
830,2439240
249,2439240
231,2439247
597,2439247
462,2439247
830,2439250
414,2439251
222,2439256
830,2439257
318,2439259
220,2439263
222,2439271
392,2439276
317,2439279
830,2439280
830,2439289
222,2439318
591,2439323
125,2439327
222,2439331
830,2439343
223,2439348
830,2439372
222,2439375
830,2439384
319,2439388
220,2439388
73,2439388
830,2439389
230,2439390
732,2439392
830,2439393
230,2439406
830,2439406
830,2439417
830,2439423
830,2439426
732,2439431
926,2439436
830,2439446
370,2439455
830,2439458
830,2439461
664,2439467
249,2439468
318,2439469
830,2439475
830,2439482
732,2439483
830,2439502
633,2439507
926,2439509
597,2439509
462,2439509
73,2439509
230,2439519
830,2439519
318,2439521
993,2439521
222,2439523
230,2439524
830,2439524
462,2439525
830,2439531
685,2439533
106,2439533
230,2439535
830,2439537
830,2439539
230,2439546
222,2439553
830,2439572
830,2439576
830,2439583
318,2439585
221,2439588
830,2439589
830,2439592
926,2439596
318,2439632
318,2439637
830,2439642
830,2439663
220,2439666
925,2439677
230,2439678
230,2439683
249,2439685
222,2439689
830,2439695
220,2439702
909,2439703
830,2439705
830,2439714
223,2439729
221,2439735
230,2439737
105,2439741
830,2439746
830,2439748
987,2439749
830,2439753
222,2439757
222,2439761
223,2439766
830,2439775
732,2439776
664,2439786
318,2439798
830,2439800
830,2439806
830,2439807
223,2439811
223,2439813
220,2439813
952,2439815
394,2439815
220,2439820
830,2439820
926,2439838
830,2439855
48,2439870
664,2439877
106,2439878
222,2439879
223,2439879
223,2439880
830,2439887
664,2439888
664,2439892
222,2439893
230,2439904
926,2439905
664,2439918
230,2439926
230,2439928
223,2439933
830,2439938
222,2439946
230,259587
830,259587
830,2439951
830,2439954
732,2439960
223,2439982
926,2439985
